사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202309,경부선,병점,3639,28,8721,3897,29367,10451,55509,20430,45365,32069,30453,20123,24733,17272,23632,15724,24740,20391,21152,18096,21983,19476,26066,24055,31400,30846,32488,43223,32138,48264,20008,43197,13763,30938,11753,23109,8109,22597,2780,16656,36,7269,0,0,0,0,0,0,20231003
202309,경부선,서동탄,5,0,1355,10,5597,825,9856,1608,4064,1287,2503,891,1686,778,1671,1006,1414,1166,1397,1240,1316,1398,1573,1772,1627,2289,1852,2910,2151,5089,1031,4912,919,2789,467,2017,355,2353,113,1604,3,1113,0,1,0,0,0,0,20231003
202309,경부선,서울역,4,2,74,571,136,3985,11032,6995,20761,7346,15918,5576,13330,4492,16145,2900,18692,4691,16381,4514,8106,4144,17663,4752,16733,5235,20302,8125,21316,9036,16504,5815,13848,4185,16917,3719,13182,3099,6695,705,700,41,2,0,0,0,0,0,20231003
202309,경부선,서정리,146,1,4732,4370,11556,8477,17471,16583,17101,22504,13819,10451,12133,7362,12012,8084,13199,10511,11888,10361,12372,10112,15224,11850,20842,16526,35635,19067,22272,18962,12666,17472,9971,14404,7361,10556,4432,10402,2273,7713,103,1024,0,0,0,0,0,0,20231003
202309,경부선,석수,441,0,7864,2910,15691,7173,35603,11537,33809,14782,20184,9990,14293,7845,12072,6225,12579,7374,10963,8261,10441,9056,12335,11339,14459,13858,16377,20219,15781,30043,9084,23076,6018,14774,4741,14273,3424,12200,1313,7590,52,555,0,0,0,0,0,0,20231003
202309,경부선,성균관대,317,16,9561,2208,28746,7011,65921,9770,53608,26004,27817,18757,21017,15790,19093,15040,21178,15613,20113,19476,17652,17582,19542,21040,26947,26479,27468,39805,25363,56188,16019,49033,13468,30186,12594,25370,11308,22071,6313,15787,287,2451,0,0,0,0,0,0,20231003
202309,경부선,성환,67,1,2380,1035,4208,2812,7011,13442,6978,22409,6910,26942,6971,9717,7097,6331,10301,9516,13397,9440,10296,5752,15115,6018,25636,7446,24315,8693,15590,8906,6863,7409,5752,6768,3432,5943,2399,5293,1008,5215,84,1093,1,2,0,0,0,0,20231003
202309,경부선,세류,533,2,4242,1242,9177,2771,15466,4094,10004,3908,6242,2905,4674,2775,4182,3126,3984,3287,3751,3492,3526,3500,3997,4147,5515,5716,6982,7064,5160,11897,3646,9968,2794,6527,2264,5715,1451,4595,512,2880,13,817,0,0,0,0,0,0,20231003
202309,경부선,세마,300,2,2411,1220,5806,3359,10314,4655,9348,9644,6090,2555,4434,2046,4201,2542,4180,2435,4023,3067,3614,3068,4355,3239,6344,6048,6708,7374,7581,8247,3213,7653,2235,5300,2022,4402,1197,3898,448,2376,56,264,1,0,0,0,0,0,20231003
202309,경부선,송탄,85,1,5423,1060,7905,3597,12998,6316,11873,8609,9522,4632,8100,4235,7966,4315,7754,6208,7494,5936,6790,6292,7684,7139,9730,9453,10018,12253,10284,12374,5982,12662,4353,9878,3664,7626,2246,7373,1108,6285,50,679,0,0,0,0,0,0,20231003
202309,경부선,수원,1775,51,20215,5251,37953,29636,73511,53358,70787,77998,50921,72530,46220,66837,49764,65664,56484,77952,56956,73046,58015,71463,74148,73612,91436,87964,93159,100286,96997,124332,76979,95846,80644,54549,59595,43072,51211,36492,20017,24103,593,7166,0,0,0,0,0,0,20231003
202309,경부선,신길,967,2,9653,2150,10263,4972,23812,17014,30195,24920,18414,10106,11525,6386,10303,6264,12243,7020,10690,8083,9589,7913,10267,9498,13334,11413,18278,15376,25726,20839,10483,14955,7833,11009,6526,11683,4539,10431,1794,6202,73,1210,0,0,0,0,0,0,20231003
202309,경부선,신도림,536,19,2388,799,3752,2966,9260,6452,10467,13944,6438,6936,4441,5094,4167,4529,4696,4755,4872,5151,4658,4717,5097,5940,6131,6785,8546,9516,11765,13101,5733,8131,4695,4916,4925,4288,3106,3695,1423,2253,58,975,0,0,0,0,0,0,20231003
202309,경부선,안양,463,4,15112,4706,33660,13965,80372,21498,70237,50949,41915,52921,31436,34240,31555,33464,37481,33225,36525,36060,35679,31247,43469,36616,56688,42859,55874,57192,40773,82884,25894,61916,22986,36391,22179,31385,17974,24931,7864,17883,370,2530,1,1,0,0,0,0,20231003
202309,경부선,영등포,3998,117,15884,6313,16228,24386,39412,55549,55864,120418,40625,90879,39916,72616,45407,76003,54853,84729,57163,88494,58145,77077,81749,76232,94143,80074,113561,90470,149604,104831,92908,70700,90191,40505,69511,31758,56782,25624,22847,15139,524,3644,1,2,0,0,0,0,20231003
202309,경부선,오산,721,2,7640,2279,14898,9863,26420,27238,26794,20779,20163,14552,18708,12187,17806,10699,18189,13190,15849,15639,15675,14929,17278,18566,21519,22229,24657,28197,26939,30455,16060,24800,12504,18944,9141,14613,5002,10072,2275,8155,107,939,0,0,0,0,0,0,20231003
202309,경부선,오산대,426,4,3081,1148,7125,2474,13134,3906,10471,10309,6659,5375,5265,4945,4999,4120,5578,4173,5948,4857,5185,4559,6838,3943,9031,6214,8781,9207,9008,12267,4427,9646,3311,6084,2907,5199,2077,3823,1061,2928,65,317,0,0,0,0,0,0,20231003
202309,경부선,용산,502,38,5159,5958,6437,37076,22227,79338,30499,142815,37841,107553,34398,79874,49940,75127,48683,76609,60169,75490,51052,75421,89678,78329,104975,79146,118669,83261,148324,86425,101284,60824,92546,39604,95226,27438,68042,14985,26163,7161,588,1509,0,1,0,0,0,0,20231003
202309,경부선,의왕,138,0,6319,3390,12209,10312,26566,28451,25880,27754,13290,9870,10375,7363,9869,6603,10259,8115,9738,8539,9593,7768,12014,9233,17379,12231,24810,16283,22237,23615,11381,18949,8596,12181,6097,10786,3937,9069,1773,6529,110,1150,0,0,0,0,0,0,20231003
202309,경부선,직산,119,2,914,458,1567,1218,2074,2730,2086,3241,1506,1283,1442,815,1440,995,1278,1106,1275,1051,1173,1094,1571,1149,1679,1573,3014,2114,3043,2076,1281,1894,854,1257,652,1092,286,860,180,835,27,172,0,0,0,0,0,0,20231003
202309,경부선,진위,51,0,1024,351,1759,2567,2953,8469,2749,7941,2236,2486,1797,1840,1758,1127,1950,1129,1884,1454,1920,1312,3446,1332,4268,1869,6911,2501,8812,2589,3080,2421,1878,1667,1140,1428,608,1327,235,829,14,79,0,0,0,0,0,0,20231003
202309,경부선,천안,2031,5,3433,912,6104,3578,12396,7153,11521,16487,14645,14785,11289,13693,13538,13592,14050,14805,13591,14274,18499,12585,20901,15064,22485,14343,20518,19768,18198,20313,11764,13811,9231,10575,6492,7711,4036,5418,2093,3807,36,2596,0,0,0,0,0,0,20231003
202309,경부선,평택,262,1,7749,2946,14688,9156,30143,17153,31354,28609,27537,23746,23659,19000,22701,22568,23831,24637,24211,23785,24293,26695,27004,27364,30758,34217,34125,43618,32345,41368,23227,28030,23098,23705,15501,16877,12837,13493,7141,8076,126,2223,0,0,0,0,0,0,20231003
202309,경부선,평택지제,44,0,2312,8482,4993,11500,11592,12517,10076,7142,7135,4674,5708,3730,5840,4243,6725,4269,4661,4574,5660,4359,7641,5586,8069,7207,16104,8785,10079,9518,9304,9776,5670,6572,4681,5576,4051,5393,1943,3414,48,402,0,0,0,0,0,0,20231003
202309,경부선,화서,541,32,8715,1992,22717,9042,42017,6597,32631,10886,15339,6583,12233,6639,10540,6773,10886,7444,9308,8599,8802,8689,10001,10104,14234,14391,12020,20405,9966,33565,6540,28209,4869,15970,3729,12361,3028,11905,1176,7921,54,1623,0,0,0,0,0,0,20231003
202309,경원선,가능,609,6,7696,1832,11559,4099,23487,7660,21414,13189,12665,7733,12121,6471,10852,6869,10941,7413,9502,8805,8436,7159,9012,9622,10893,11970,11686,15272,8916,18258,5777,17411,4404,11900,3985,9781,2671,7220,1091,4979,110,2068,1,0,0,0,0,0,20231003
202309,경원선,광운대,2380,12,6587,1181,13614,2518,30548,6146,26403,21275,15569,10667,12375,11342,12552,15379,12605,10648,13057,12423,14035,12692,15265,12439,16288,16598,16980,19233,13862,25475,8463,21754,7864,13184,6601,11651,7810,10090,3844,8944,215,4372,0,22,0,0,0,0,20231003
202309,경원선,녹양,480,4,5198,867,8215,2558,17142,5148,14750,7897,8735,4400,8054,4018,7486,4836,7435,5117,6462,5373,5989,5175,6155,6728,6793,7370,7500,10718,7127,13527,4021,11886,2692,7991,2220,7008,1437,5632,605,4193,63,1572,0,0,0,0,0,0,20231003
202309,경원선,녹천,1321,29,4220,720,8166,1389,20292,4620,18543,4795,10399,2840,7674,3263,6874,3204,7383,4265,5844,4438,5373,5147,5013,5714,6838,7293,5837,9991,4395,12961,3023,11941,2086,7250,1690,6392,1505,5454,489,3772,33,1065,0,2,0,0,0,0,20231003
202309,경원선,덕계,22,0,4969,657,13781,4854,21268,4154,19815,6238,10224,4140,7854,2771,6705,3423,6225,4066,5887,4339,5087,4249,5816,6139,7584,7082,6777,11777,6065,13403,3200,15600,2256,9160,1554,7656,1274,5765,492,4132,28,1668,0,0,0,0,0,0,20231003
202309,경원선,덕정,0,0,3851,1796,9268,6210,18596,9367,18772,17732,11573,11686,9726,6245,9819,6929,9977,7379,10707,8040,9597,6304,11359,8384,13686,8927,14575,12725,12812,13431,5472,14707,3954,9255,2773,7856,2041,6513,1254,4862,216,1733,0,0,0,0,0,0,20231003
202309,경원선,도봉,540,25,7068,1182,9764,3014,19432,4142,17240,9927,13104,7977,10811,7371,10053,6629,9523,8587,9341,7988,9108,8752,9233,10137,9016,11862,9744,13857,9564,15471,4820,14469,3306,8760,2589,7414,1718,6640,805,3875,112,1417,0,3,0,0,0,0,20231003
202309,경원선,도봉산,464,20,6226,1063,9504,2810,20599,4872,20601,8319,14591,12271,12662,13837,12079,12951,14057,13027,16078,9996,17493,9487,18667,9492,19544,9673,17260,9519,14286,9523,8869,8322,5010,5461,3540,4748,2171,4701,974,2854,150,1269,1,1,0,0,0,0,20231003
202309,경원선,동두천,60,1,1125,864,3049,3344,5662,6621,6290,6839,5102,6737,4577,4896,3950,4071,3833,2897,4694,4447,4286,3532,6460,4297,6330,3811,5600,4252,4935,5759,2308,4536,1358,3548,734,2806,703,2507,287,1850,7,688,0,0,0,0,0,0,20231003
202309,경원선,동두천중앙,68,1,2808,662,4904,2328,8500,4294,8259,9783,6320,4710,5711,4087,5240,5049,5781,3754,5399,5279,5103,4573,5390,5276,5329,5036,6201,6215,6672,6745,3010,5914,1985,4159,1559,3447,1032,2675,368,2587,21,941,0,0,0,0,0,0,20231003
202309,경원선,망월사,635,10,7464,1206,12315,3077,26835,5084,24903,22256,16847,13912,13764,9480,14208,17617,14153,13168,15150,11575,15673,12746,14617,13165,15136,15752,18787,19472,11808,24162,6920,21009,5352,13538,5281,11611,4331,10084,2057,6794,345,2833,1,0,0,0,0,0,20231003
202309,경원선,방학,1004,9,11815,1528,15591,5349,33526,9210,29965,19050,20551,11671,16943,10905,16078,10052,17183,12803,14947,12169,13861,14918,14099,17224,15200,20033,15466,24807,16181,28087,9673,25084,6874,15001,5727,13474,4003,11189,1777,7013,192,2498,0,3,0,0,0,0,20231003
202309,경원선,보산,53,1,1330,518,2025,1110,4092,2527,3889,2723,3588,1689,3084,1610,2865,1698,2880,1703,3034,2318,2894,2096,3243,2780,4107,2707,4811,3674,3327,4565,2137,4858,1348,3506,1202,2680,551,2363,271,1844,18,698,0,0,0,0,0,0,20231003
202309,경원선,서빙고,96,4,1135,808,2176,4404,3249,4317,3655,8707,3476,4066,3172,3299,2706,2896,3357,2813,3583,3290,3853,3172,4519,4407,6746,4164,8226,3597,6938,4025,3195,3885,3026,1974,2921,1822,1636,1568,487,1016,31,257,0,0,0,0,0,0,20231003
202309,경원선,석계,1439,17,6055,1875,11091,3765,22517,5564,25394,9329,17023,7512,14326,7488,13415,9333,13268,9269,12989,10958,12129,12121,11826,15387,12518,20389,12565,25510,11221,32859,8080,25626,6609,16014,6083,14805,5272,12166,2740,8066,160,1676,0,4,0,0,0,0,20231003
202309,경원선,소요산,150,1,722,687,1292,1656,3172,3238,5291,3873,5466,4843,4204,7666,4341,7035,6184,9589,7961,6665,9728,5042,10217,4831,9905,3955,6712,3912,4513,3260,1991,2642,1195,1930,628,979,180,780,103,834,5,594,0,1,0,0,0,0,20231003
202309,경원선,신이문,1575,8,8446,2074,14098,4059,34819,4237,37296,7719,21471,4844,15065,5859,13352,7554,13234,8612,12202,9594,10528,9861,10050,14280,12008,17162,10105,20947,9037,28874,5827,23713,3645,14692,2628,13132,2117,12579,964,7986,68,1543,0,2,0,0,0,0,20231003
202309,경원선,양주,1870,9,5119,1665,11317,6552,30343,11039,23769,11583,17949,9759,15649,8964,14082,9384,13724,10678,13904,10047,12270,10003,12479,12365,13427,14343,14896,18954,13696,21604,7694,20637,4639,14317,3266,11849,2005,10077,765,7061,70,2860,0,0,0,0,0,0,20231003
202309,경원선,옥수,0,0,2,14,8,84,44,42,161,323,31,31,39,228,11,262,11,63,30,19,21,9,21,21,449,68,451,81,52,26,371,30,52,15,69,8,18,7,20,0,1,0,0,0,0,0,0,0,20231003
202309,경원선,왕십리(성동구청),850,6,5923,1321,8440,6215,27542,12712,40824,23584,25630,21587,17541,20387,18452,21738,22649,24108,24898,25111,25331,25552,29507,29223,34979,34349,38448,45970,35332,64298,28012,46875,26797,27305,29772,23796,28427,21282,12304,11590,1239,4456,0,0,0,0,0,0,20231003
202309,경원선,외대앞,654,20,4924,3977,8755,8755,19696,5496,23124,28448,14495,11671,12791,18761,13479,17651,15362,14576,16585,11765,18560,15388,20184,13945,26189,16383,27748,20438,20046,25839,13421,20346,11360,14020,11893,13762,11035,14150,5250,10997,194,2108,0,1,0,0,0,0,20231003
202309,경원선,월계,1127,29,5014,1166,9983,2617,25237,7167,22647,14090,14956,15651,11780,8289,11933,6561,12507,8697,11760,11297,11478,8911,13187,9846,16740,12491,13505,15065,9976,21087,5922,17921,4502,10093,3883,9408,3992,7952,1345,5527,99,1340,0,1,0,0,0,0,20231003
202309,경원선,응봉,159,1,1360,195,3074,1134,7091,1586,7206,2387,5223,1471,3633,1447,3183,1500,2834,1829,2568,2011,2518,2587,2559,2653,2951,3951,2876,4478,2663,4832,1888,4856,1303,2937,1121,2470,865,2506,354,1477,25,509,0,0,0,0,0,0,20231003
202309,경원선,의정부,2873,13,10639,2358,26449,7728,48415,13872,44449,33398,28634,36078,24635,26597,27321,29112,29901,31688,29951,34577,30866,32008,34524,32004,36613,37036,40307,44486,41989,53737,26507,49249,24238,31742,16854,25404,14194,21855,6842,15883,879,7343,0,1,0,0,0,0,20231003
202309,경원선,이촌(국립중앙박물관),70,0,1126,716,3686,2512,8810,4699,9411,8388,7837,5248,6695,3879,6302,3906,6478,3985,6647,4552,6189,4437,6807,5418,8263,6164,10146,6974,9892,8100,6197,6244,5196,4444,4803,3632,3221,3900,1173,2343,54,680,0,0,0,0,0,0,20231003
202309,경원선,지행,138,0,4876,1020,10768,2747,21929,6012,22127,12643,15395,7180,12113,5670,11664,6897,9837,7278,10016,10180,8792,9445,9604,12174,10916,13520,10628,18614,11568,21069,7686,18765,6428,13280,5002,10197,3836,8391,2099,7530,219,2987,0,0,0,0,0,0,20231003
202309,경원선,창동,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20231003
202309,경원선,청량리(서울시립대입구),1389,39,6018,2085,8328,12693,28991,18814,42814,26040,24937,32947,33008,34811,24035,37013,32131,32671,35979,32967,30041,36450,37971,38952,37579,37245,33820,35692,38564,53379,24443,35604,26647,20689,20863,21570,11950,13740,5818,7708,142,3625,0,0,0,0,0,0,20231003
202309,경원선,한남,161,1,1847,782,2204,5445,4343,9985,5353,13915,4699,9878,4644,5754,4956,4989,5180,5444,4836,5150,5753,4631,7603,4575,9243,6033,14037,7400,13024,7042,6769,6402,5320,3067,5351,3214,4863,2214,1976,1358,105,406,0,0,0,0,0,0,20231003
202309,경원선,회룡,1589,21,14710,1915,27869,5624,56777,9341,47280,13890,30152,11685,24887,11165,23132,13425,21326,15994,18662,17009,15988,17393,15848,21684,15811,27773,14769,34340,12468,41775,8037,41167,6216,24442,4994,20131,3524,17503,1642,10822,273,4431,0,3,0,0,0,0,20231003
202309,경의선,가좌,10,0,3607,255,8128,2336,22809,3974,25865,9819,12655,8423,9102,6773,8586,6285,8640,6356,7604,8228,7625,7476,8223,8722,8894,11631,9102,14989,8989,18734,5624,16107,4117,9544,3524,6291,2962,6533,1175,5003,21,577,0,0,0,0,0,0,20231003
202309,경의선,강매,1,0,2212,251,6812,1057,18466,1234,16753,3733,8498,1437,5702,1371,4205,1776,4204,1951,3285,2400,2822,2798,2785,3471,3288,5167,3133,7258,3714,11307,1418,10195,1001,6470,767,5874,500,4935,251,3279,2,1164,0,0,0,0,0,0,20231003
202309,경의선,검암,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,경의선,계양,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,경의선,곡산,9,0,519,179,1023,806,1718,1601,1561,2656,1128,1019,912,878,857,705,778,831,770,677,958,753,1075,839,1200,916,1958,1479,2150,1644,696,1231,474,832,382,733,231,631,99,504,5,59,0,0,0,0,0,0,20231003
202309,경의선,공덕,22,1,665,89,1973,1808,4452,7342,5607,19521,4988,8083,5228,3533,5491,3644,5050,3617,5416,3568,5435,3532,5739,3800,6854,4810,11260,6185,15798,6788,7639,5011,6325,3324,6486,3420,5422,2925,2417,1914,153,315,0,0,0,0,0,0,20231003
202309,경의선,금릉,71,0,2876,226,11719,2580,20046,5840,15841,10798,10352,5678,8461,4489,8540,4147,7378,5174,7110,6021,6179,6994,7251,7104,8474,9316,9939,13825,10816,15251,5756,14960,4236,9047,3500,8291,2432,7881,581,4926,73,1817,0,0,0,0,0,0,20231003
202309,경의선,금촌,175,2,3899,248,9495,4100,19676,9697,19018,14479,12801,8960,10763,8397,10628,7381,11514,9650,11292,9441,9896,8875,10753,10995,12639,12352,14575,18188,16209,17523,8267,15133,5941,11413,4650,9670,3087,8291,683,5535,126,1875,0,0,0,0,0,0,20231003
202309,경의선,능곡,72,1,4044,746,9803,2336,21451,3296,19464,6876,11775,4888,8655,4195,7407,4351,6913,5221,6620,5378,6142,5678,6004,6700,7330,8861,7423,11962,6849,16653,4092,12582,2905,8814,2674,8200,1425,7096,755,5024,32,2522,0,0,0,0,0,0,20231003
202309,경의선,디지털미디어시티,8,0,1209,356,3480,1466,10619,1779,10803,4609,6388,3336,4547,2309,3993,2306,4199,2821,3906,3329,3644,2864,4102,3744,4727,4805,5355,7048,5093,10164,2946,7713,2174,4947,1857,3890,1566,4139,774,2720,47,397,0,0,0,0,0,0,20231003
202309,경의선,문산,1046,0,3001,16,7999,2651,16224,7921,15573,14201,11190,6127,8795,7217,9124,7482,9158,8119,9393,8080,9063,6869,9652,9876,10906,9103,13530,12418,11884,14059,6113,12943,4304,10211,3321,7196,2058,6858,188,4529,0,2684,0,0,0,0,0,0,20231003
202309,경의선,백마,200,2,4681,833,16010,4145,34979,5671,26760,10900,14818,6043,11444,5269,10621,4579,10282,6177,9027,6849,7947,7669,8773,9066,10424,10808,11090,17220,10590,26050,5091,24013,3936,13952,3477,13697,3165,10834,921,9458,70,1319,0,0,0,0,0,0,20231003
202309,경의선,서강대,5,0,564,47,1628,1459,3053,2977,3899,9658,3049,6457,2677,5199,2772,3463,3322,3356,3525,3657,3677,3305,3910,3087,5758,4073,6758,5053,6676,5108,4189,3752,3650,2364,4131,2276,3520,1974,1703,1296,13,165,0,0,0,0,0,0,20231003
202309,경의선,서울역,1,0,745,17,1081,7911,2888,25042,3243,39202,2495,20529,1778,6569,2275,5031,2843,4255,3948,6043,3752,2680,6000,2929,9083,3930,17048,4949,30752,5872,11660,3110,6715,1872,6018,2226,939,248,2437,911,1,166,0,0,0,0,0,0,20231003
202309,경의선,수색,17,0,1336,383,3542,2689,7492,5622,7945,17306,5179,8597,3459,3787,3447,2768,3425,2791,3291,3839,3529,2847,3890,3573,5273,4259,8538,6176,12343,6558,5280,4990,3092,3602,2344,2649,1484,2812,733,2076,6,363,0,0,0,0,0,0,20231003
202309,경의선,신촌,0,0,276,12,361,1218,625,4770,639,5862,733,4915,658,1899,729,1312,1101,1431,963,2055,1075,1083,1395,823,2259,1021,4248,1839,4186,2037,2382,1318,1127,751,1450,414,1073,159,521,400,6,86,0,0,0,0,0,0,20231003
202309,경의선,야당,102,0,5684,393,17305,3162,32494,5274,30241,8842,16049,7531,12970,6381,11361,7487,11102,8243,10011,9435,9704,10683,9910,13073,11640,18277,12461,26959,11065,35174,8773,29143,8772,17068,9535,14647,8600,11624,4153,8659,849,2585,0,0,0,0,0,0,20231003
202309,경의선,운정,59,4,4440,774,19102,7526,30935,7583,28416,10976,15969,6675,11430,5516,10297,5798,9675,6232,9048,6097,7796,7348,9021,9268,12381,13601,12829,18186,11535,24541,6386,20336,4300,12355,3462,11327,2523,9505,695,6218,76,1802,0,0,0,0,0,0,20231003
202309,경의선,운천,0,0,0,0,0,0,0,0,0,0,21,11,59,55,3,2,21,5,0,0,2,2,15,6,24,1,95,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,경의선,월롱,67,0,529,21,920,2879,2019,8476,2486,10845,2257,4339,2031,2579,2069,1741,3304,2555,3490,2045,2834,1295,5690,2200,7766,2236,10033,2996,11007,2724,3620,2532,3264,2703,2018,2543,896,2285,115,1782,8,788,0,0,0,0,0,0,20231003
202309,경의선,일산,769,3,7948,824,24649,3395,50032,7816,36766,17814,22730,9180,17985,8578,16741,9693,15714,10752,14581,11998,13229,13956,13817,15184,16884,17755,16037,26716,13277,38471,7895,34661,5653,18629,4673,19691,4071,16843,1309,10086,126,4108,0,0,0,0,0,0,20231003
202309,경의선,임진강,0,0,0,0,0,0,0,0,0,0,10,291,23,646,29,30,201,6,6,6,30,17,309,270,185,48,569,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,경의선,탄현,23,2,6242,464,20839,3042,36815,6420,28540,9735,16561,6337,12599,4921,11365,5589,10861,6327,9572,6881,8449,8525,9525,10154,10670,12359,10581,20285,11656,28344,5841,28289,4473,15247,4009,14395,3025,11314,1051,7687,196,2440,0,0,0,0,0,0,20231003
202309,경의선,파주,89,0,927,7,1506,845,2934,2364,3080,6099,2414,3205,1981,2231,2002,1323,2630,1672,2033,1526,2315,882,3385,1540,4449,1445,5713,1655,4199,1938,1599,1928,1043,1700,727,1382,312,1199,29,710,5,363,0,1,0,0,0,0,20231003
202309,경의선,풍산,339,0,3830,280,10381,2895,23692,4713,20463,7699,13390,6143,9923,5473,9318,6640,8792,6992,8255,7381,8217,6770,8811,8168,10037,10146,9715,14656,8862,19262,5476,16263,4416,11736,4524,10564,2749,8478,870,6448,76,1397,0,0,0,0,0,0,20231003
202309,경의선,행신,1,0,4052,1422,13791,5379,37982,6290,32882,9736,16165,7376,12820,5763,12253,8170,11324,8032,8930,9724,8163,8896,7996,9852,12172,15557,14210,20857,9852,36395,7043,26197,7146,14750,7170,13657,5964,10864,3143,7154,77,2948,0,0,0,0,0,0,20231003
202309,경의선,홍대입구,3,0,403,153,1006,654,1598,2139,1688,7179,1506,6141,1521,4501,1569,3982,2023,4611,2291,5001,2725,4847,3425,4675,4213,5819,6206,5875,6686,6713,5225,5356,5105,3134,5884,2415,5840,2343,2759,1602,33,222,0,0,0,0,0,0,20231003
202309,경의선,화전,0,0,682,485,1772,1635,4189,2135,4925,9430,3249,9367,3139,10223,4198,3433,4551,4240,4082,5559,6347,4591,6198,2981,10879,3461,9143,3831,7578,4513,4153,3532,2782,2531,2624,2332,1871,2460,2101,2052,189,726,0,0,0,0,0,0,20231003
202309,경의선,효창공원앞,2,0,793,218,2008,2407,5217,6636,8056,17611,5506,9185,3549,4787,3321,3585,3914,3696,4304,3995,4169,3792,4961,4040,6807,4698,8520,5924,13840,8189,5533,6266,3730,4082,3121,4155,2495,3636,1025,2781,61,263,0,0,0,0,0,0,20231003
202309,경인선,간석,451,6,5642,1455,11029,2369,22126,4338,18981,9063,12129,5166,9397,5179,9063,5958,8826,6506,8431,7493,7747,7332,8072,9031,9123,11603,9059,14203,9426,17584,5138,16428,4225,10421,3641,8940,2678,7596,1164,5320,84,1464,0,0,0,0,0,0,20231003
202309,경인선,개봉,1538,9,17970,6041,38679,10179,91509,14883,81639,22597,51718,20419,37170,17384,33210,20180,32895,25060,29363,24971,26179,27908,26673,33898,29612,43785,30564,59192,29681,82876,18258,63411,15333,41528,12473,36499,9554,31233,3414,17990,48,1629,0,0,0,0,0,0,20231003
202309,경인선,구일,210,11,4322,1834,9851,5214,25618,8197,21011,14720,12865,13475,9997,7770,9327,7620,10533,12931,9130,18490,9311,12198,12124,13554,18240,19867,18644,24309,17846,28982,7369,18843,12637,10618,17770,9991,8511,8228,3028,5295,38,524,1,0,0,0,0,0,20231003
202309,경인선,도원,624,20,2082,1092,3658,2139,7292,6513,6684,18682,4872,4078,4353,4341,4749,3655,5105,4278,5652,5161,4870,4322,6623,4548,13218,6145,7906,8198,7045,9325,2795,5936,2893,3838,7472,3382,1253,2834,422,2110,23,1152,0,0,0,0,0,0,20231003
202309,경인선,도화,527,7,4311,1058,6844,1810,15982,4070,13286,6780,8393,3555,7033,3781,6778,4347,6327,5101,6123,5528,5677,5665,5842,6475,7140,8250,7006,10218,6904,10156,3453,9940,2713,6186,2018,5421,1430,4394,676,3654,26,1530,0,0,0,0,0,0,20231003
202309,경인선,동암,1018,8,19292,3590,31888,7629,58207,13102,54912,16019,33812,14906,27146,14088,24372,16525,24336,17893,22770,18927,20628,19769,20415,23588,22312,32784,24687,42750,22379,56053,14274,48487,11225,33272,9829,29561,7574,25824,3625,16590,253,3403,0,0,0,0,0,0,20231003
202309,경인선,동인천,1680,9,7693,2375,19169,10987,41894,21984,33289,30912,22109,17732,20265,20067,20879,22392,23446,21235,22474,21995,22379,20845,26047,20523,30345,24773,35555,28462,40293,33644,18157,32605,12828,21125,10064,16780,6965,15346,2335,9648,15,3613,0,0,0,0,0,0,20231003
202309,경인선,백운,172,0,8508,1526,15035,2612,29633,4294,26001,9494,16537,6873,13486,6240,12285,7815,12156,8444,10794,9258,10120,9268,10018,11481,10891,15578,10285,18389,8980,24036,5143,23282,3961,13871,3611,12650,2657,11394,1315,7224,120,1625,0,0,0,0,0,0,20231003
